Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: consent
2,1720554334402,09/07/2024 19:45:34,1720557934402,1,09/07/2024 21:45:34,172913,29,questionnaire-q2am,,38853721,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x633,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554334402,09/07/2024 19:45:34,1720557934402,1,09/07/2024 21:45:34,172913,29,questionnaire-q2am,,38853721,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x633,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554334402,09/07/2024 19:45:34,1720557934402,1,09/07/2024 21:45:34,172913,29,questionnaire-q2am,,38853721,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x633,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720554517522,09/07/2024 19:48:37,1720558117522,1,09/07/2024 21:48:37,172913,29,questionnaire-q2am,,38853828,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554526883,09/07/2024 19:48:46,1720558126883,1,09/07/2024 21:48:46,172913,29,questionnaire-q2am,,38853828,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554526883,09/07/2024 19:48:46,1720558126883,1,09/07/2024 21:48:46,172913,29,questionnaire-q2am,,38853828,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554526883,09/07/2024 19:48:46,1720558126883,1,09/07/2024 21:48:46,172913,29,questionnaire-q2am,,38853828,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720555888166,09/07/2024 20:11:28,1720559488166,1,09/07/2024 22:11:28,172913,29,questionnaire-q2am,,38854460,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720555904709,09/07/2024 20:11:44,1720559504709,1,09/07/2024 22:11:44,172913,29,questionnaire-q2am,,38854460,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720555904709,09/07/2024 20:11:44,1720559504709,1,09/07/2024 22:11:44,172913,29,questionnaire-q2am,,38854460,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720555904709,09/07/2024 20:11:44,1720559504709,1,09/07/2024 22:11:44,172913,29,questionnaire-q2am,,38854460,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720555895912,09/07/2024 20:11:35,1720559495912,1,09/07/2024 22:11:35,172913,29,questionnaire-q2am,,38854468,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720555905806,09/07/2024 20:11:45,1720559505806,1,09/07/2024 22:11:45,172913,29,questionnaire-q2am,,38854468,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720555905806,09/07/2024 20:11:45,1720559505806,1,09/07/2024 22:11:45,172913,29,questionnaire-q2am,,38854468,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720555905807,09/07/2024 20:11:45,1720559505807,1,09/07/2024 22:11:45,172913,29,questionnaire-q2am,,38854468,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720555940897,09/07/2024 20:12:20,1720559540897,1,09/07/2024 22:12:20,172913,29,questionnaire-q2am,,38854496,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720555948119,09/07/2024 20:12:28,1720559548119,1,09/07/2024 22:12:28,172913,29,questionnaire-q2am,,38854496,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720555948119,09/07/2024 20:12:28,1720559548119,1,09/07/2024 22:12:28,172913,29,questionnaire-q2am,,38854496,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720555948120,09/07/2024 20:12:28,1720559548120,1,09/07/2024 22:12:28,172913,29,questionnaire-q2am,,38854496,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720556945102,09/07/2024 20:29:05,1720560545102,1,09/07/2024 22:29:05,172913,29,questionnaire-q2am,,38854964,BLIND,11398741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720556997412,09/07/2024 20:29:57,1720560597412,1,09/07/2024 22:29:57,172913,29,questionnaire-q2am,,38854964,BLIND,11398741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720556997413,09/07/2024 20:29:57,1720560597413,1,09/07/2024 22:29:57,172913,29,questionnaire-q2am,,38854964,BLIND,11398741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720556997413,09/07/2024 20:29:57,1720560597413,1,09/07/2024 22:29:57,172913,29,questionnaire-q2am,,38854964,BLIND,11398741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
END OF FILE
