Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: age,Store: disorders,Store: treatments,Store: oversea,Store: English
7,1720180061150,05/07/2024 11:47:41,1720183661150,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720180061150,05/07/2024 11:47:41,1720183661150,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720180061150,05/07/2024 11:47:41,1720183661150,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720180061151,05/07/2024 11:47:41,1720183661151,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720180061151,05/07/2024 11:47:41,1720183661151,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720180061152,05/07/2024 11:47:41,1720183661152,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720180061152,05/07/2024 11:47:41,1720183661152,1,05/07/2024 13:47:41,172913,29,questionnaire-y2w6,,38769756,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Demographic New,7,B,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720180392817,05/07/2024 11:53:12,1720183992817,1,05/07/2024 13:53:12,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720180416297,05/07/2024 11:53:36,1720184016297,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Prefer not say,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720180416298,05/07/2024 11:53:36,1720184016298,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,3,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720180416298,05/07/2024 11:53:36,1720184016298,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,48,,,Age Entry,3,object-8,,0,0,0,1
5,1720180416298,05/07/2024 11:53:36,1720184016298,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720180416298,05/07/2024 11:53:36,1720184016298,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720180416299,05/07/2024 11:53:36,1720184016299,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720180416299,05/07/2024 11:53:36,1720184016299,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720180416299,05/07/2024 11:53:36,1720184016299,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720180416299,05/07/2024 11:53:36,1720184016299,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720180416300,05/07/2024 11:53:36,1720184016300,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720180416300,05/07/2024 11:53:36,1720184016300,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720180416300,05/07/2024 11:53:36,1720184016300,1,05/07/2024 13:53:36,172913,29,questionnaire-y2w6,,38769898,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720180673305,05/07/2024 11:57:53,1720184273305,1,05/07/2024 13:57:53,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720180726156,05/07/2024 11:58:46,1720184326156,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720180726156,05/07/2024 11:58:46,1720184326156,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720180726157,05/07/2024 11:58:46,1720184326157,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,30,,,Age Entry,3,object-8,,0,0,0,1
5,1720180726157,05/07/2024 11:58:46,1720184326157,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720180726158,05/07/2024 11:58:46,1720184326158,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720180726158,05/07/2024 11:58:46,1720184326158,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720180726159,05/07/2024 11:58:46,1720184326159,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720180726160,05/07/2024 11:58:46,1720184326160,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720180726161,05/07/2024 11:58:46,1720184326161,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720180726161,05/07/2024 11:58:46,1720184326161,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720180726162,05/07/2024 11:58:46,1720184326162,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720180726163,05/07/2024 11:58:46,1720184326163,1,05/07/2024 13:58:46,172913,29,questionnaire-y2w6,,38769991,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720181027154,05/07/2024 12:03:47,1720184627154,1,05/07/2024 14:03:47,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720181057951,05/07/2024 12:04:17,1720184657951,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720181057951,05/07/2024 12:04:17,1720184657951,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720181057951,05/07/2024 12:04:17,1720184657951,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,37,,,Age Entry,3,object-8,,0,0,0,1
5,1720181057952,05/07/2024 12:04:17,1720184657952,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720181057952,05/07/2024 12:04:17,1720184657952,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720181057952,05/07/2024 12:04:17,1720184657952,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720181057953,05/07/2024 12:04:17,1720184657953,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720181057953,05/07/2024 12:04:17,1720184657953,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720181057954,05/07/2024 12:04:17,1720184657954,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720181057954,05/07/2024 12:04:17,1720184657954,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720181057954,05/07/2024 12:04:17,1720184657954,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720181057955,05/07/2024 12:04:17,1720184657955,1,05/07/2024 14:04:17,172913,29,questionnaire-y2w6,,38770136,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720181646228,05/07/2024 12:14:06,1720185246228,1,05/07/2024 14:14:06,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720181763845,05/07/2024 12:16:03,1720185363845,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720181763847,05/07/2024 12:16:03,1720185363847,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720181763848,05/07/2024 12:16:03,1720185363848,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,35,,,Age Entry,3,object-8,,0,0,0,1
5,1720181763849,05/07/2024 12:16:03,1720185363849,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720181763850,05/07/2024 12:16:03,1720185363850,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720181763852,05/07/2024 12:16:03,1720185363852,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720181763855,05/07/2024 12:16:03,1720185363855,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720181763856,05/07/2024 12:16:03,1720185363856,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720181763858,05/07/2024 12:16:03,1720185363858,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720181763859,05/07/2024 12:16:03,1720185363859,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720181763861,05/07/2024 12:16:03,1720185363861,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720181763863,05/07/2024 12:16:03,1720185363863,1,05/07/2024 14:16:03,172913,29,questionnaire-y2w6,,38770378,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720181746612,05/07/2024 12:15:46,1720185346612,1,05/07/2024 14:15:46,172913,29,questionnaire-y2w6,,38770422,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x712,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
